gender	age	Average_age	Types
M	18	42.22	['Drama', 'Crime', 'Comedy', 'Action', 'War']
M	18	33.46	['Drama', 'Documentary', 'Comedy', 'Romance', 'Sci-Fi']
M	18	41.92	['Drama', 'Comedy', 'Romance', 'Thriller', 'Animation']
M	45	48.8	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'War']
M	18	33.84	['Drama', 'Action', 'Comedy', 'War', 'Adventure']
M	25	39.88	['Drama', 'Comedy', 'War', 'Animation', 'Documentary']
M	35	46.84	['Drama', 'Comedy', 'Thriller', 'War', 'Film-Noir']
M	25	38.38	['Drama', 'Comedy', 'Action', 'Adventure', 'Film-Noir']
M	25	38.1	['Action', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure']
M	18	33.1	['Drama', 'Comedy', 'Documentary', 'Action', 'Adventure']
M	50	42.14	['Drama', 'Comedy', 'Thriller', 'War', 'Romance']
M	25	31.72	['Drama', 'Comedy', 'Documentary', 'Sci-Fi', 'Film-Noir']
M	18	47.72	['Drama', 'Comedy', 'War', 'Animation', 'Documentary']
M	35	43.7	['Drama', 'War', 'Adventure', 'Comedy', 'Action']
M	25	39.74	['Drama', 'Comedy', 'Documentary', 'Crime', 'Romance']
M	25	23.04	['Drama', 'Action', 'Comedy', 'Adventure', 'War']
M	25	50.86	['Drama', "Children's", 'Musical', 'Romance', 'Animation']
M	25	32.18	['Drama', 'Action', 'War', 'Comedy', 'Thriller']
F	45	29.46	['Drama', 'Comedy', 'Thriller', 'Documentary', 'Animation']
F	25	38.22	['Drama', 'War', 'Action', 'Thriller', 'Romance']
M	18	36.46	['Drama', 'Action', 'War', 'Adventure', 'Crime']
M	50	48.46	['Drama', 'Comedy', 'Thriller', 'Romance', 'War']
M	50	46.82	['Drama', 'Thriller', 'Comedy', 'War', 'Adventure']
M	25	53.1	['Drama', 'War', 'Comedy', 'Crime', 'Adventure']
F	25	43.5	['Drama', 'Comedy', 'Documentary', 'Romance', 'War']
F	18	37.38	['Drama', 'Comedy', 'War', 'Animation', 'Thriller']
M	25	43.26	['Drama', 'Documentary', 'Comedy', 'Thriller', 'Crime']
M	56	39.02	['Drama', 'Comedy', 'War', 'Documentary', 'Thriller']
F	25	40.22	['Drama', 'Comedy', 'Romance', 'Documentary', 'Musical']
M	50	41.76	['Drama', 'Comedy', 'Documentary', 'Action', 'Animation']
M	25	34.96	['Drama', 'Thriller', 'Crime', 'War', 'Action']
M	25	30.7	['Drama', 'Comedy', 'Action', 'Thriller', 'Crime']
M	18	27.76	['Drama', 'Action', 'Thriller', 'War', 'Crime']
M	45	56.28	['Drama', 'Comedy', 'Thriller', 'Romance', 'Film-Noir']
M	35	43.74	['Drama', 'Action', 'War', 'Thriller', 'Adventure']
M	35	35.94	['Drama', 'Comedy', 'War', 'Documentary', 'Adventure']
M	18	35.32	['Drama', 'Action', 'Comedy', 'Crime', 'Animation']
M	35	31.2	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Adventure']
M	25	33.54	['Drama', 'Comedy', 'Romance', 'Thriller', 'Action']
M	45	42.96	['Drama', 'War', 'Thriller', 'Action', 'Film-Noir']
M	35	21.9	['Drama', 'Crime', 'Comedy', 'Documentary', 'Action']
F	45	34.56	['Drama', 'Comedy', 'Romance', 'War', 'Film-Noir']
M	25	35.9	['Drama', 'Thriller', 'Action', 'Crime', 'Comedy']
M	25	45.28	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Crime']
M	50	47.8	['Drama', 'War', 'Sci-Fi', 'Thriller', 'Horror']
M	25	36.82	['Drama', 'War', 'Action', 'Comedy', 'Thriller']
F	56	29.58	['Drama', 'Comedy', 'War', 'Romance', 'Documentary']
F	45	43.64	['Drama', 'Documentary', 'Comedy', 'Thriller', 'Crime']
F	18	50.58	['Drama', 'Comedy', 'Romance', 'Musical', 'War']
F	35	52.0	['Drama', 'Comedy', 'War', 'Documentary', 'Film-Noir']
M	45	50.78	['Drama', 'Comedy', 'War', 'Film-Noir', 'Adventure']
F	45	28.44	['Drama', 'Comedy', 'Romance', 'War', 'Action']
M	50	28.34	['Drama', 'Action', 'War', 'Comedy', 'Crime']
F	25	37.62	['Drama', 'Documentary', 'Crime', 'Action', 'Comedy']
M	56	47.28	['Drama', 'Comedy', 'War', 'Action', 'Thriller']
M	18	32.62	['Drama', 'Comedy', 'Documentary', 'Romance', 'Film-Noir']
M	18	24.86	['Drama', 'Comedy', 'Animation', 'Action', 'Thriller']
F	25	36.24	['Drama', 'Comedy', 'War', 'Romance', 'Documentary']
M	50	38.2	['Drama', 'Comedy', 'Thriller', 'Animation', 'Documentary']
M	25	40.78	['Drama', 'War', 'Thriller', 'Crime', 'Comedy']
M	25	33.64	['Drama', 'Action', 'Thriller', 'Crime', 'Adventure']
M	25	28.48	['Drama', 'Action', 'Comedy', 'Thriller', 'Adventure']
M	25	29.3	['Drama', 'Comedy', 'War', 'Action', 'Documentary']
F	25	49.96	['Drama', 'Comedy', 'War', 'Thriller', 'Film-Noir']
M	35	48.96	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Mystery']
M	18	29.32	['Drama', 'Documentary', 'Thriller', 'Crime', 'Action']
M	25	42.2	['Drama', 'Thriller', 'War', 'Crime', 'Action']
M	25	43.9	['Drama', 'War', 'Action', 'Comedy', 'Adventure']
M	35	32.16	['Drama', 'Comedy', 'Romance', 'Documentary', 'Mystery']
M	25	44.7	['Drama', 'Comedy', 'War', 'Documentary', 'Film-Noir']
M	25	29.34	['Drama', 'Action', 'Comedy', 'War', 'Documentary']
M	45	41.66	['Drama', 'Comedy', 'Thriller', 'Adventure', 'Documentary']
M	18	26.18	['Drama', 'Sci-Fi', 'Action', 'Comedy', 'Thriller']
M	25	42.68	['Drama', 'Comedy', 'Action', 'War', 'Thriller']
M	45	31.14	['Drama', 'Action', 'Thriller', 'War', 'Adventure']
F	35	42.82	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Crime']
M	18	31.98	['Drama', 'Comedy', 'Documentary', 'Animation', 'Action']
M	25	37.34	['Drama', 'Comedy', 'War', 'Animation', 'Adventure']
M	56	41.66	['Drama', 'War', 'Comedy', 'Romance', 'Thriller']
M	25	27.26	['Drama', 'Comedy', 'Action', 'Crime', 'Adventure']
M	35	26.36	['Action', 'Drama', 'Adventure', 'Thriller', 'War']
F	35	55.08	['Drama', 'Comedy', 'Romance', 'War', 'Thriller']
F	56	41.08	['Drama', 'Romance', 'War', 'Comedy', 'Documentary']
M	25	43.52	['Drama', 'Documentary', 'Thriller', 'Comedy', 'Film-Noir']
M	18	28.54	['Drama', 'Comedy', 'Documentary', 'Action', 'Crime']
M	18	29.4	['Drama', 'Comedy', 'Documentary', 'Crime', 'Adventure']
M	1	24.1	['Drama', 'Action', 'Comedy', 'Sci-Fi', 'Animation']
F	25	27.6	['Drama', 'Comedy', 'Action', "Children's", 'Animation']
F	18	22.64	['Drama', 'Comedy', 'Action', 'Romance', 'Sci-Fi']
F	35	41.24	['Drama', 'Comedy', 'Documentary', 'War', 'Thriller']
M	25	35.58	['Drama', 'Crime', 'Comedy', 'Action', 'Adventure']
M	25	37.92	['Drama', 'Comedy', 'Action', 'War', 'Crime']
M	1	32.5	['Drama', 'Action', 'Crime', 'Thriller', 'War']
M	25	41.54	['Drama', 'Comedy', 'Crime', 'Film-Noir', 'Documentary']
M	25	38.82	['Drama', 'Comedy', 'Action', 'War', 'Thriller']
M	18	30.48	['Drama', 'Comedy', 'Animation', 'Action', 'Sci-Fi']
M	18	43.48	['Drama', 'Thriller', 'Comedy', 'Crime', 'Action']
M	18	29.1	['Drama', 'Comedy', 'Documentary', 'War', 'Thriller']
M	35	34.12	['Drama', 'Comedy', 'Thriller', 'Animation', "Children's"]
M	25	33.64	['Drama', 'Comedy', 'Crime', 'Action', 'Thriller']
M	25	42.98	['Drama', 'Thriller', 'War', 'Comedy', 'Film-Noir']
M	25	43.9	['Drama', 'Comedy', 'War', 'Documentary', 'Film-Noir']
M	25	40.94	['Drama', 'Documentary', 'Thriller', 'Crime', 'Film-Noir']
F	18	30.62	['Drama', 'Comedy', 'Documentary', 'Animation', 'Thriller']
M	45	34.74	['Comedy', 'Drama', 'Animation', 'Action', 'Romance']
M	18	27.28	['Drama', 'Action', 'Thriller', 'Comedy', 'Crime']
M	35	38.76	['Drama', 'Comedy', 'War', 'Action', 'Adventure']
M	50	38.3	['Drama', 'Comedy', 'Documentary', 'War', 'Crime']
F	25	36.94	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Animation']
M	25	31.28	['Drama', 'Comedy', 'Action', 'Thriller', 'Crime']
M	35	35.48	['Drama', 'Documentary', 'Crime', 'Action', 'Thriller']
M	45	34.94	['Drama', 'Comedy', 'Action', 'War', 'Thriller']
F	25	35.0	['Drama', 'Action', 'Romance', 'Comedy', 'Thriller']
M	50	46.38	['Drama', 'Documentary', 'Comedy', 'Film-Noir', 'Thriller']
M	45	39.0	['Drama', 'Action', 'Comedy', 'Thriller', 'War']
M	25	40.64	['Drama', 'Comedy', 'War', 'Thriller', 'Crime']
M	18	26.62	['Drama', 'Action', 'Comedy', 'Thriller', 'Adventure']
F	50	28.66	['Drama', 'Documentary', 'Comedy', 'Thriller', 'Romance']
M	25	29.86	['Action', 'Drama', 'Thriller', 'Comedy', 'Crime']
M	25	45.54	['Drama', 'Comedy', 'Thriller', 'Documentary', 'War']
M	35	44.32	['Drama', 'War', 'Comedy', 'Action', 'Crime']
F	45	26.6	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Horror']
F	25	26.38	['Drama', 'Comedy', 'Romance', 'Documentary', 'Animation']
M	25	26.34	['Drama', 'War', 'Action', 'Comedy', 'Adventure']
M	25	42.56	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Film-Noir']
F	50	51.44	['Drama', 'Comedy', 'Romance', 'Thriller', 'Film-Noir']
F	25	29.22	['Drama', 'Action', 'Comedy', 'Thriller', 'Documentary']
M	18	38.74	['Drama', 'Comedy', 'War', 'Thriller', 'Documentary']
M	25	35.94	['Drama', 'Comedy', 'Crime', 'Action', 'Thriller']
M	25	39.78	['Drama', 'Action', 'War', 'Adventure', 'Comedy']
M	18	38.96	['Drama', 'Action', 'Comedy', 'War', 'Thriller']
M	18	33.44	['Drama', 'War', 'Action', 'Comedy', 'Adventure']
M	25	44.16	['Drama', 'War', 'Action', 'Comedy', 'Adventure']
M	35	32.68	['Drama', 'Action', 'Comedy', 'War', 'Adventure']
M	25	30.16	['Drama', 'Comedy', 'Documentary', 'Romance', 'Animation']
M	25	48.86	['Drama', 'Thriller', 'War', 'Crime', 'Film-Noir']
M	25	26.4	['Drama', 'Action', 'Thriller', 'Comedy', 'War']
M	35	23.84	['Drama', 'Romance', 'Comedy', 'War', 'Thriller']
M	25	45.96	['Drama', 'War', 'Thriller', 'Film-Noir', 'Comedy']
M	18	42.48	['Drama', 'Comedy', 'Action', 'Crime', 'Thriller']
M	1	49.28	['Drama', 'Comedy', 'Documentary', 'Thriller', 'Film-Noir']
M	18	36.5	['Drama', 'Comedy', 'War', 'Crime', 'Thriller']
M	25	40.86	['Drama', 'Documentary', 'War', 'Crime', 'Comedy']
M	25	32.08	['Drama', 'Comedy', 'War', 'Action', 'Documentary']
M	35	49.18	['Drama', 'Comedy', 'War', 'Romance', 'Documentary']
F	18	30.48	['Drama', 'Comedy', 'Romance', 'Adventure', 'Thriller']
F	50	31.22	['Drama', 'Comedy', 'Romance', 'Documentary', 'Animation']
F	25	44.02	['Drama', 'Comedy', 'Romance', 'War', 'Musical']
M	25	48.88	['Drama', 'Thriller', 'Comedy', 'Film-Noir', 'War']
M	56	38.44	['Drama', 'Comedy', 'Action', 'War', 'Thriller']
M	56	35.94	['Drama', 'Comedy', 'Thriller', 'Action', 'War']
M	18	19.4	['Comedy', 'Drama', 'Romance', 'Thriller', 'Crime']
M	35	43.76	['Drama', 'Documentary', 'Thriller', 'Comedy', 'Mystery']
M	25	25.44	['Drama', 'Comedy', 'Action', 'War', 'Adventure']
M	35	35.56	['Drama', 'Comedy', 'War', 'Adventure', 'Action']
F	1	22.18	['Drama', 'Comedy', 'Romance', 'Animation', 'Thriller']
M	56	49.06	['Action', 'Drama', 'Adventure', 'War', 'Sci-Fi']
M	35	41.98	['Drama', 'Comedy', 'Thriller', 'War', 'Romance']
F	45	44.06	['Comedy', 'Drama', 'Animation', 'Romance', 'Documentary']
M	35	38.74	['Drama', 'Comedy', 'Animation', 'Documentary', 'Crime']
M	25	47.62	['Drama', 'Comedy', 'Crime', 'Thriller', 'Film-Noir']
M	50	33.12	['Drama', 'Thriller', 'Comedy', 'War', 'Action']
M	50	47.44	['Drama', 'Comedy', 'Thriller', 'Crime', 'War']
M	56	37.56	['Drama', 'Crime', 'Comedy', 'War', 'Thriller']
M	25	40.8	['Drama', 'Action', 'Comedy', 'War', 'Crime']
M	18	42.34	['Drama', 'Comedy', 'War', 'Animation', 'Thriller']
M	35	32.14	['Drama', 'Comedy', 'Romance', 'Adventure', 'War']
M	35	37.46	['Drama', 'Comedy', 'Documentary', 'Animation', 'Action']
M	25	37.32	['Action', 'Drama', 'Adventure', 'Thriller', 'War']
M	25	27.56	['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']
M	45	39.56	['Drama', 'Comedy', 'Documentary', 'Film-Noir', 'Adventure']
M	25	36.12	['Drama', 'Comedy', 'Action', 'War', 'Thriller']
M	35	46.26	['Drama', 'Comedy', 'Film-Noir', 'Thriller', 'Horror']
F	35	43.54	['Drama', 'Documentary', 'Comedy', 'Thriller', 'Film-Noir']
M	45	41.3	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Romance']
M	56	35.72	['Drama', 'War', 'Comedy', 'Action', 'Thriller']
M	1	27.74	['Comedy', 'Drama', 'Romance', 'Documentary', 'Animation']
F	35	26.02	['Drama', 'Romance', 'Action', 'Thriller', "Children's"]
M	35	48.28	['Drama', 'Comedy', 'War', 'Thriller', 'Action']
M	35	50.58	['Drama', 'Thriller', 'Comedy', 'War', 'Film-Noir']
M	35	33.18	['Drama', 'Comedy', 'Documentary', 'War', 'Thriller']
F	18	40.72	['Drama', 'War', 'Comedy', 'Thriller', 'Adventure']
M	56	26.86	['Drama', 'Comedy', 'Documentary', 'Crime', 'Thriller']
M	25	36.76	['Drama', 'Comedy', 'Crime', 'Thriller', 'Film-Noir']
F	45	53.6	['Drama', 'Comedy', 'Romance', 'Thriller', 'Mystery']
F	25	43.42	['Comedy', 'Drama', 'Romance', 'Musical', 'Animation']
M	25	44.38	['Drama', 'War', 'Comedy', 'Thriller', 'Documentary']
F	50	27.04	['Comedy', 'Drama', 'Documentary', 'Romance', 'Animation']
M	45	38.74	['Drama', 'Comedy', 'Thriller', 'Crime', 'Animation']
M	18	25.86	['Drama', 'Comedy', 'Sci-Fi', 'Adventure', 'Documentary']
M	25	37.7	['Drama', 'Documentary', 'Comedy', 'Thriller', 'Animation']
M	1	30.08	['Drama', 'Comedy', 'Action', 'Adventure', 'War']
F	35	44.94	['Drama', 'Comedy', 'War', 'Film-Noir', 'Romance']
M	56	35.0	['Drama', 'Action', 'Thriller', 'War', 'Adventure']
M	18	33.74	['Drama', 'Comedy', 'Documentary', 'Action', 'Film-Noir']
M	45	41.18	['Drama', 'Comedy', 'Romance', "Children's", 'Musical']
M	1	25.48	['Action', 'Thriller', 'Drama', 'Comedy', 'Adventure']
F	35	27.36	['Drama', 'Comedy', 'War', 'Action', 'Thriller']
M	45	35.86	['Drama', 'Comedy', 'Documentary', 'Romance', 'Crime']
M	25	42.08	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Documentary']
M	50	42.32	['Drama', 'Thriller', 'Comedy', 'War', 'Crime']
F	25	28.2	['Drama', 'Romance', 'Comedy', 'Documentary', 'Thriller']
M	25	22.54	['Comedy', 'Drama', 'Action', 'Thriller', 'Adventure']
M	18	45.62	['Drama', 'Comedy', 'Documentary', 'Film-Noir', 'Action']
M	35	45.08	['Drama', 'Comedy', 'War', 'Thriller', 'Adventure']
F	45	38.16	['Drama', 'Comedy', 'Adventure', 'Action', 'War']
M	18	29.94	['Drama', 'Comedy', 'Documentary', 'Romance', 'Sci-Fi']
M	18	33.46	['Drama', 'Comedy', 'Action', 'War', 'Adventure']
M	25	47.34	['Drama', 'Comedy', 'Romance', 'Thriller', 'War']
F	25	32.54	['Drama', 'Comedy', 'Thriller', 'Crime', 'Action']
M	18	42.52	['Drama', 'Comedy', 'Thriller', 'Action', 'War']
F	1	43.46	['Drama', 'Comedy', 'War', 'Romance', 'Musical']
F	25	31.82	['Drama', 'Comedy', 'Crime', 'Thriller', 'Animation']
M	18	32.14	['Drama', 'Comedy', 'Crime', 'Documentary', 'Thriller']
F	45	43.02	['Drama', 'Comedy', 'War', 'Romance', 'Thriller']
F	56	33.66	['Drama', 'Action', 'Thriller', 'Adventure', 'Sci-Fi']
M	25	40.56	['Drama', 'Action', 'Adventure', 'Comedy', 'War']
F	25	39.24	['Drama', 'Comedy', 'Romance', 'Musical', 'Animation']
M	56	23.34	['Drama', 'Comedy', 'Action', 'Romance', 'Crime']
F	25	55.7	['Drama', 'Comedy', 'Thriller', 'Romance', 'Film-Noir']
F	1	22.3	['Drama', 'Romance', 'Comedy', 'Documentary', 'Crime']
M	25	22.64	['Drama', 'Comedy', 'Thriller', 'Action', 'Romance']
M	18	34.22	['Comedy', 'Drama', 'Action', 'War', 'Crime']
M	18	25.6	['Drama', 'Comedy', 'Romance', 'Thriller', 'Documentary']
M	25	27.06	['Drama', 'Comedy', 'Action', 'Documentary', 'War']
M	18	37.26	['Comedy', 'Drama', 'Romance', 'Thriller', 'Adventure']
M	25	44.42	['Drama', 'Comedy', 'Thriller', 'War', 'Crime']
M	25	29.96	['Drama', 'Action', 'Comedy', 'Documentary', 'Crime']
M	25	31.9	['Drama', 'Comedy', 'Romance', 'Thriller', 'Action']
M	25	40.86	['Drama', 'Comedy', 'Thriller', 'Animation', 'Action']
M	56	27.16	['Drama', 'Comedy', 'Documentary', 'Romance', 'Animation']
M	18	36.02	['Drama', 'Action', 'Thriller', 'War', 'Horror']
M	50	49.7	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Crime']
M	25	38.9	['Drama', 'Comedy', 'Thriller', 'Action', 'Crime']
M	25	26.24	['Action', 'Drama', 'Thriller', 'Comedy', 'Sci-Fi']
F	1	32.34	['Drama', 'Action', 'Comedy', 'War', 'Thriller']
M	1	38.62	['Drama', 'Comedy', 'Action', 'Horror', 'Crime']
M	25	40.38	['Drama', 'Comedy', 'Crime', 'Film-Noir', 'Thriller']
M	25	47.04	['Drama', 'Documentary', 'Comedy', 'War', 'Adventure']
F	50	28.06	['Drama', 'Comedy', 'Crime', 'Action', 'Thriller']
F	35	43.76	['Drama', 'Comedy', 'Documentary', 'War', 'Crime']
M	25	50.1	['Drama', 'Comedy', 'War', 'Romance', 'Thriller']
M	18	49.4	['Drama', 'Comedy', 'Documentary', 'War', 'Romance']
M	18	48.6	['Drama', 'Comedy', 'Film-Noir', 'Thriller', 'Crime']
M	35	38.34	['Drama', 'Comedy', 'War', 'Thriller', 'Adventure']
M	18	25.82	['Drama', 'Comedy', 'Action', 'Thriller', 'Crime']
M	25	31.6	['Drama', 'Action', 'War', 'Thriller', 'Comedy']
M	50	34.08	['Drama', 'Thriller', 'Action', 'Crime', 'War']
M	56	41.8	['Drama', 'Comedy', 'Documentary', 'Thriller', 'War']
M	45	42.24	['Drama', 'Documentary', 'Film-Noir', 'War', 'Adventure']
M	45	42.02	['Drama', 'Comedy', 'Romance', 'Animation', 'Documentary']
F	35	48.48	['Drama', 'Comedy', 'Film-Noir', 'Thriller', 'Crime']
F	1	31.6	['Drama', 'Comedy', 'Romance', 'Documentary', 'Thriller']
M	35	23.42	['Drama', 'Comedy', 'Thriller', 'Action', 'Adventure']
F	25	22.88	['Drama', 'Comedy', 'Action', 'Thriller', 'Adventure']
F	25	30.66	['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']
M	50	54.84	['Drama', 'Comedy', 'Thriller', 'Romance', 'Film-Noir']
F	45	53.76	['Drama', 'Thriller', 'Film-Noir', 'Comedy', 'Romance']
M	45	38.54	['Drama', 'War', 'Action', 'Thriller', 'Crime']
F	25	45.66	['Drama', 'War', 'Comedy', 'Film-Noir', 'Crime']
M	25	48.28	['Drama', 'Film-Noir', 'Documentary', 'War', 'Thriller']
M	18	28.4	['Drama', 'Action', 'War', 'Comedy', 'Thriller']
F	25	30.6	['Drama', 'Thriller', 'Crime', 'Comedy', 'Documentary']
F	18	31.7	['Drama', 'Comedy', 'Romance', 'Thriller', 'Crime']
M	18	34.0	['Drama', 'Documentary', 'Comedy', 'Crime', 'Action']
M	1	27.72	['Drama', 'Comedy', 'Action', 'Documentary', 'Crime']
M	25	50.8	['Drama', 'War', 'Comedy', 'Thriller', 'Adventure']
F	25	21.74	['Comedy', 'Drama', 'Animation', 'Romance', 'Action']
M	18	37.26	['Drama', 'Comedy', 'Action', 'Adventure', 'Thriller']
M	25	43.26	['Drama', 'Comedy', 'Documentary', 'Thriller', 'War']
F	35	45.76	['Drama', 'Comedy', 'Crime', 'Romance', 'Thriller']
M	25	29.52	['Drama', 'Comedy', 'Adventure', 'Action', 'Thriller']
M	45	27.54	['Drama', 'Comedy', 'Documentary', 'Romance', 'Animation']
M	50	50.46	['Drama', 'Comedy', 'Action', 'War', 'Adventure']
M	18	28.12	['Drama', 'Comedy', 'Horror', 'Thriller', 'Action']
M	18	22.86	['Drama', 'Comedy', 'Animation', 'Thriller', 'Documentary']
M	50	43.78	['Drama', 'Comedy', 'War', 'Thriller', 'Romance']
F	35	39.5	['Drama', 'Comedy', 'Documentary', 'War', 'Thriller']
F	35	36.04	['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']
F	56	33.54	['Drama', 'Action', 'Thriller', 'Romance', 'Comedy']
M	50	33.42	['Drama', 'Action', 'Comedy', 'War', 'Thriller']
M	18	40.12	['Action', 'Drama', 'Comedy', 'Western', 'War']
M	35	39.42	['Drama', 'Action', 'Comedy', 'Adventure', 'War']
M	1	30.06	['Drama', 'Action', 'Comedy', 'Crime', 'Western']
M	35	37.28	['Drama', 'Comedy', 'Thriller', 'Romance', 'Animation']
M	50	49.56	['Drama', 'War', 'Comedy', 'Film-Noir', 'Adventure']
M	45	31.88	['Drama', 'Documentary', 'Crime', 'Romance', 'Film-Noir']
M	18	32.54	['Drama', 'Action', 'Crime', 'War', 'Thriller']
M	35	31.96	['Drama', 'Action', 'Comedy', 'Documentary', 'Thriller']
F	1	56.1	['Comedy', 'Romance', 'Drama', 'Musical', 'Horror']
F	25	41.74	['Drama', 'Comedy', 'Romance', 'War', 'Thriller']
M	18	22.8	['Action', 'Comedy', 'Drama', 'Thriller', 'Romance']
M	56	39.08	['Drama', 'Action', 'Comedy', 'Adventure', 'Romance']
M	25	46.46	['Drama', 'Comedy', 'Thriller', 'Action', 'Film-Noir']
M	45	46.78	['Drama', 'War', 'Action', 'Adventure', 'Comedy']
F	25	37.68	['Drama', 'Comedy', 'Romance', 'Mystery', 'Animation']
F	25	48.94	['Comedy', 'Drama', 'Romance', 'War', 'Adventure']
F	18	32.72	['Drama', 'Comedy', 'Documentary', 'Romance', 'Action']
F	18	36.22	['Drama', 'Action', 'War', 'Sci-Fi', 'Adventure']
F	35	40.16	['Drama', 'Comedy', 'Romance', 'Thriller', 'Mystery']
M	25	38.82	['Drama', 'Comedy', 'War', 'Mystery', 'Animation']
M	25	29.6	['Drama', 'War', 'Action', 'Comedy', 'Crime']
M	35	33.16	['Drama', 'Comedy', 'Action', 'Adventure', 'Documentary']
M	50	31.12	['Drama', 'Romance', 'Comedy', 'Documentary', 'War']
M	18	34.04	['Drama', 'Comedy', 'Thriller', 'Action', 'Documentary']
M	25	23.98	['Drama', 'Comedy', 'Romance', 'Action', 'Documentary']
M	25	42.52	['Drama', 'Action', 'Crime', 'War', 'Thriller']
M	25	46.24	['Drama', 'War', 'Comedy', 'Thriller', 'Crime']
F	50	28.26	['Drama', 'Comedy', 'War', 'Romance', 'Documentary']
M	35	40.6	['Drama', 'Comedy', 'Thriller', 'Film-Noir', 'Crime']
M	25	50.6	['Drama', 'War', 'Comedy', 'Thriller', 'Horror']
F	18	24.06	['Comedy', 'Drama', 'Romance', 'Animation', "Children's"]
M	25	48.14	['Drama', 'Film-Noir', 'Thriller', 'War', 'Adventure']
M	18	26.3	['Drama', 'Comedy', 'Action', 'War', 'Animation']
F	25	31.22	['Drama', 'Comedy', 'Horror', 'Documentary', 'Romance']
M	25	50.84	['Drama', 'Comedy', 'War', 'Thriller', 'Film-Noir']
M	25	45.82	['Drama', 'Comedy', 'Animation', 'Romance', 'Film-Noir']
M	18	35.24	['Drama', 'Action', 'Comedy', 'Thriller', 'Adventure']
F	35	56.66	['Drama', 'Comedy', 'War', 'Film-Noir', 'Thriller']
F	35	52.48	['Drama', 'Comedy', 'Romance', 'Adventure', 'War']
M	50	43.66	['Drama', 'Comedy', 'Action', 'War', 'Adventure']
M	18	33.96	['Drama', 'Comedy', 'Thriller', 'Sci-Fi', 'Action']
M	25	47.14	['Drama', 'Thriller', 'Comedy', 'Film-Noir', 'Crime']
M	18	37.2	['Drama', 'Comedy', 'Animation', 'Action', 'Documentary']
M	35	45.42	['Drama', 'Action', 'Comedy', 'War', 'Adventure']
M	25	41.44	['Drama', 'War', 'Adventure', 'Thriller', 'Romance']
M	18	36.66	['Drama', 'Documentary', 'Comedy', 'War', 'Film-Noir']
M	25	29.2	['Action', 'Drama', 'War', 'Adventure', 'Thriller']
M	25	36.06	['Drama', 'Comedy', 'Crime', 'Animation', 'Action']
M	25	50.18	['Drama', 'Thriller', 'Comedy', 'Film-Noir', 'Crime']
M	25	43.44	['Drama', 'Comedy', 'War', 'Thriller', 'Film-Noir']
M	18	35.08	['Drama', 'Comedy', 'War', 'Thriller', 'Action']
M	45	34.78	['Drama', 'Comedy', 'War', 'Animation', 'Documentary']
M	25	36.26	['Drama', 'Crime', 'Thriller', 'Comedy', 'War']
M	35	44.42	['Drama', 'Comedy', 'War', 'Film-Noir', 'Thriller']
M	50	34.16	['Drama', 'Romance', 'Comedy', 'Musical', 'Documentary']
M	25	47.34	['Drama', 'War', 'Comedy', 'Crime', 'Action']
M	25	26.0	['Comedy', 'Drama', 'Action', 'Romance', 'Adventure']
M	1	38.96	['Drama', 'Documentary', 'Comedy', 'Animation', 'Action']
M	18	37.9	['Drama', 'War', 'Comedy', 'Crime', 'Action']
M	35	36.06	['Drama', 'Action', 'War', 'Comedy', 'Adventure']
M	45	44.46	['Drama', 'Comedy', 'Thriller', 'Action', 'Film-Noir']
M	18	34.04	['Drama', 'Crime', 'Comedy', 'Thriller', 'War']
F	25	22.02	['Drama', 'Comedy', 'Action', 'Adventure', 'Thriller']
M	25	30.12	['Comedy', 'Drama', 'Action', 'Thriller', 'Sci-Fi']
M	35	40.7	['Drama', 'Comedy', 'Animation', 'Action', 'War']
M	45	33.68	['Drama', 'Documentary', 'Comedy', 'War', 'Romance']
M	1	20.62	['Comedy', 'Drama', 'Documentary', 'Romance', 'Animation']
M	25	38.34	['Drama', 'Comedy', 'War', 'Thriller', 'Mystery']
F	18	31.94	['Drama', 'Comedy', 'Romance', 'Documentary', 'Crime']
M	18	30.68	['Drama', 'Action', 'Comedy', 'Romance', 'War']
